movie_id,movie_title,tags
18808,highway,Action Adventure Drama roadmovie JakeGyllenhaal SelmaBlair JaredLeto JamesCox
95755,small apartments,Comedy Crime MattLucas JunoTemple JamesCaan JonasÅkerlund
198062,coffee town,Comedy coffeeshop slacker thirtysomething carefree GlennHowerton SteveLittle BenSchwartz BradCopeland
188652,the ghastly love of johnny x,Comedy Fantasy Music WillKeenan CreedBratton DeAnnaJoyBrooks PaulBunnell
174311,all is bright,Comedy Drama christmastree salesman frenchcanadian PaulRudd PaulGiamatti SallyHawkins PhilMorrison
12602,the torture chamber of dr. sadism,Mystery Horror History snake cutoffarm pit revitalization descendant count surrealism LexBarker ChristopherLee KarinDor HaraldReinl
153795,straight a's,Comedy Drama brotherbrotherrelationship drugaddiction sisterinlaw AnnaPaquin RyanPhillippe LukeWilson JamesCox
17768,a funny thing happened on the way to the forum,Comedy Music virgin ancientrome freedom sondheim slave basedonstagemusical slaveowner ZeroMostel PhilSilvers BusterKeaton RichardLester
13516,slacker uprising,Documentary presidentialelections MichaelMoore EddieVedder RobertEllisOrrall MichaelMoore
98549,the legend of hell's gate: an american conspiracy,Action Adventure History Western basedonrealevents EricBalfour LouTaylorPucci HenryThomas TannerBeard
312793,the walking deceased,ScienceFiction Comedy spoof zombie TimOgletree TroyOgletree DaveSheridan ScottDow
309919,the curse of downers grove,Thriller Mystery Horror Drama selfdefense carmechanic graduation highschool shooting party murder curse blood teenager attemptedrape aftercreditsstinger BellaHeathcote LucasTill HelenSlater DerickMartini
299553,shark lake,Thriller lake sharkattack DolphLundgren JamesChalke SaraMalakulLane JerryDugan
21309,river's edge,Crime Drama sex police friends murder CrispinGlover KeanuReeves IoneSkye TimHunter
32235,northfork,Fantasy Drama ScienceFiction JamesWoods NickNolte ClaireForlani MichaelPolish
329540,the marine 4: moving target,Thriller Action MikeMizanin MelissaRoxburgh JoshBlacker WilliamKaufman
26388,buried,Drama Thriller Mystery isolation coffin raceagainsttime buriedalive survival terrorism danger cellphone desert psychological aftercreditsstinger captivity chasesandraces mindandsoul confined RyanReynolds JoséLuisGarcíaPérez RobertPaterson RodrigoCortés
49020,submarine,Drama Comedy Romance beach wales friendship bullying teenagegirl lossofvirginity CraigRoberts SallyHawkins PaddyConsidine RichardAyoade
159037,the square,Documentary Drama History womandirector KhalidAbdalla DinaAbdullah DinaAmer JehaneNoujaim
12838,one to another,Drama france musician investigation sadomasochism independentfilm relationship incest bisexual LizzieBrocheré ArthurDupont GuillaumeBaché JeanMarcBarr PascalArnold
157293,abcd (any body can dance),Drama Music underdog competition dance musical drama PrabhuDeva GaneshAcharya KayKayMenon RemoD'Souza
14048,man on wire,Thriller Documentary Crime History judge juggler passion reality streetartist jail independentfilm fame hiding tower PhilippePetit JeanFrançoisHeckel JeanLouisBlondeau JamesMarsh
356987,abandoned,Drama Thriller supervivencia DominicPurcell PeterFeeney OwenBlack JohnLaing
295886,brotherly love,Drama KekePalmer CoryHardrict EricD.HillJr JamalHill
38358,the last exorcism,Horror Drama Thriller exorcism fraud evilspirit humansacrifice mockumentary preacher satanicritual foundfootage sataniccult AshleyBell PatrickFabian IrisBahr DanielStamm
33511,nowhere boy,Drama musician musical biography teenager darkpast hitbyacar newbrightonengland womandirector 1950s aspiringmusician AaronTaylorJohnson AnneMarieDuff KristinScottThomas SamTaylorJohnson
702,a streetcar named desire,Drama southernusa rape sistersisterrelationship lossofsenseofreality brotherinlaw violenthusband neworleans middleagedwoman brotherinlawsisterinlawrelationship lightbulb expectantfather offscreenrape VivienLeigh MarlonBrando KimHunter EliaKazan
935,dr. strangelove or: how i learned to stop worrying and love the bomb,Drama Comedy War usapresident general coldwar strategicaircommand nuclearmissile warroom bomberpilot nuclearweapons exnazi doomsdaydevice absurdism PeterSellers GeorgeC.Scott SterlingHayden StanleyKubrick
542,the crime of padre amaro,Drama Romance heartattack drugtraffic drugcrime mexicanprovince celibacy priest pregnancy catholicism newmexicancinema GaelGarcíaBernal AnaClaudiaTalancón SanchoGracia CarlosCarrera
84175,beasts of the southern wild,Drama Fantasy refugeecamp hurricane fantasy flooding globalwarming drama bayou crab storm celebration auroch toughlove defrost levee prehistoriccreature lostmother meltingicecaps shrimp saltwater explosives crawfish shrimping submerged grits africanamericanchild wildman QuvenzhanéWallis DwightHenry LevyEasterly BenhZeitlin
1705,battle for the planet of the apes,Action ScienceFiction postapocalyptic dystopia ape RoddyMcDowall NatalieTrundy AustinStoker J.LeeThompson
62677,songcatcher,Drama Music musical independentfilm womandirector JanetMcTeer MichaelDavis MichaelGoodwin MaggieGreenwald
50875,higher ground,Drama Thriller baby wifehusbandrelationship christian faith independentfilm evangelicalchristianity womandirector VeraFarmiga DonnaMurphy DagmaraDomińczyk VeraFarmiga
260778,vaalu,Comedy Romance teenagelove Silambarasan HansikaMotwani Santhanam VijayChandar
58492,the greatest movie ever sold,Comedy Documentary comedian comedy duringcreditsstinger MorganSpurlock PeterBerg PaulBrennan MorganSpurlock
44562,ed and his dead mother,Comedy chainsaw macabre unclenephewrelationship EricChristmas HarperRoisman SteveBuscemi JonathanWacks
37232,travellers and magicians,Adventure Drama Foreign illusion independentfilm bhutan storyinstory weaver storytelling TshewangDendup SonamLhamo LhakpaDorji KhyentseNorbu
4929,hang 'em high,Western prison judge marshal deathpenalty oklahoma widow cattledrive hanging lawman lynching searchparty ClintEastwood IngerStevens EdBegley TedPost
36334,deadline - u.s.a.,Crime Drama HumphreyBogart EthelBarrymore KimHunter RichardBrooks
9783,sublime,Horror Thriller nurse psychology suspense blood hospital TomCavanagh JeffreyAndersonGunter CasAnvar TonyKrantz
386826,a beginner's guide to snuff,Thriller Comedy Horror snuff JoeyKern LukeEdwards BreeWilliamson MitchellAltieri
205126,independence daysaster,Action ScienceFiction ufo extraterrestrial spaceship alien CaseyDubois IainBelcher AndreaBrooks W.D.Hogan
98557,dysfunctional friends,Comedy Romance StaceyDash ReaganGomezPreston WesleyJonathan CoreyGrant
104,run lola run,Action Drama Thriller berlin casino nun redhair running homelessperson supermarket ambulance subway daughter money fate FrankaPotente MoritzBleibtreu HerbertKnaup TomTykwer
10894,may,Drama Horror Thriller Romance difficultchildhood psychoterror murder loneliness artificial AngelaBettis JeremySisto AnnaFaris LuckyMcKee
246449,against the wild,"Adventure Family cave planewreck salmon bears northerncanada wolves alaskanmalamute dove""familyapproved"" NatashaHenstridge CJAdams ErinPitt RichardBoddington"
32579,under the same moon,Drama independentfilm womandirector KatedelCastillo AdriánAlonsoBarona EugenioDerbez PatriciaRiggen
1688,conquest of the planet of the apes,Action ScienceFiction circus pet humanbeing dystopia insurrection army ape RoddyMcDowall DonMurray RicardoMontalban J.LeeThompson
1999,in the bedroom,Drama Thriller agedifference fishing arbitrarylaw conductor exhusband single independentfilm TomWilkinson SissySpacek NickStahl ToddField
43947,i spit on your grave,Thriller Crime Horror rape fondling revenge writer strangulation femalewriter gardenshears rapeandrevenge SarahButler DanielFranzese ChadLindberg StevenR.Monroe
24066,"happy, texas",Comedy Crime smalltown texas conman fraud independentfilm mistakenidentity inthecloset fishoutofwater escapedconvict stolenidentity smalltownsheriff ruse beautypageant confidenceman smalltownthieves genderstereotypes gaycouple SteveZahn WilliamH.Macy JeremyNortham MarkIllsley
9709,my summer of love,Drama Thriller Romance england brothersisterrelationship becominganadult northernengland femalefriendship moped lesbianrelationship homosexuality summer tomboy lgbt NataliePress EmilyBlunt PaddyConsidine PawełPawlikowski
191714,the lunchbox,Drama Romance IrrfanKhan NimratKaur NawazuddinSiddiqui RiteshBatra
25312,yes,Drama Romance womandirector JoanAllen SimonAbkarian SamNeill SallyPotter
34106,you can't take it with you,Comedy Romance monopoly tycoon house love friends eccentric secretary freespirit richsnob stenographer JeanArthur LionelBarrymore JamesStewart FrankCapra
11426,from here to eternity,War Drama Romance hawaii harassment pearlharbor bombing militarylife armybase BurtLancaster MontgomeryClift DeborahKerr FredZinnemann
13909,she wore a yellow ribbon,Western captain fort retirement attack cavalry JohnWayne JoanneDru JohnAgar JohnFord
206284,grace unplugged,Drama Music christian AJMichalka JamesDenton KevinPollak BradJ.Silverman
27455,foolish,Comedy Drama independentfilm sexualhumor drughumor EddieGriffin MasterP AmiePetersen DaveMeyers
66468,n-secure,Drama Crime Thriller CordellMoore EssenceAtkins DeniseBoutte DavidM.Matthews
7973,caramel,Drama Comedy Romance women hairdresser sistersisterrelationship newlove unexpectedhappiness virgin beauty dressmaker cosmeticsandhygiene strafzettel wedding policeofficer existence womandirector NadineLabaki YasmineAlMassri JoannaMoukarzel NadineLabaki
283686,out of the dark,Thriller Horror JuliaStiles ScottSpeedman StephenRea LluísQuílez
15976,the bubble,Drama Romance gay OhadKnoller YousefSweid DaniellaWircer EytanFox
592,the conversation,Crime Drama Mystery sanfrancisco paranoia audiotape wiretap shadowing GeneHackman JohnCazale FredericForrest FrancisFordCoppola
74084,dil jo bhi kahey...,Romance AmitabhBachchan Revathi KaranSharma RomeshSharma
1651,mississippi mermaid,Crime Drama Romance exoticisland secret loveofone'slife plantation marriage mailorderbride frenchnoir JeanPaulBelmondo CatherineDeneuve MichelBouquet FrançoisTruffaut
25428,i love your work,Drama Mystery MarisaCoughlan JudyGreer ShalomHarlow AdamGoldberg
298584,cabin fever,Horror vacation remake woods burnedalive murder gore marijuana blood teenager cabininthewoods disease dog flesheating virus MatthewDaddario SamuelDavis DustinIngram TravisZariwny
10758,waitress,Comedy waitress unwillinglypregnant womandirector KeriRussell NathanFillion AndyGriffith AdrienneShelly
11690,bloodsport,Action martialarts biography sport sensei mixedmartialarts hongkong JeanClaudeVanDamme BoloYeung RoyChiao NewtArnold
3083,mr. smith goes to washington,Comedy Drama corruption washingtond.c senate senator governor politician camp conservative usapolitics politicaldrama JamesStewart JeanArthur ClaudeRains FrankCapra
9344,kids,Drama Crime puberty firsttime LeoFitzpatrick RosarioDawson ChloëSevigny LarryClark
10707,the squid and the whale,Comedy Drama childhoodmemory uniform independentfilm private tryst JeffDaniels LauraLinney JesseEisenberg NoahBaumbach
15647,kissing jessica stein,Comedy jew basedonplay independentfilm gayrelationship lesbian bisexual bisexualwoman JenniferWestfeldt TovahFeldshuh EstherWurmfeld CharlesHermanWurmfeld
308529,kickboxer: vengeance,Action Drama martialarts kickboxing martialartstournament reboot thaiboxing AlainMoussi DaveBautista SaraMalakulLane JohnStockwell
4174,spellbound,Drama Mystery Thriller amnesia insaneasylum suspense IngridBergman GregoryPeck MichaelChekhov AlfredHitchcock
20156,exotica,Drama Mystery secret nightclub petshop independentfilm unhappiness BruceGreenwood MiaKirshner EliasKoteas AtomEgoyan
9464,buffalo '66,Romance Comedy Crime Drama prison gambling compulsivegambling VincentGallo ChristinaRicci BenGazzara VincentGallo
49018,insidious,Horror Thriller medium evilspirit housewarming aftercreditsstinger PatrickWilson RoseByrne TySimpkins JamesWan
13820,repo man,Comedy Crime ScienceFiction Thriller california cocaine future punk theory music police cult rocker ufo surrealism alien independentfilm conspiracy torture scientist violence killer cultfilm repossession HarryDeanStanton EmilioEstevez TraceyWalter AlexCox
18079,nine queens,Crime Drama Thriller hotel conman stamp police partner money scam grifter conveniencestore swindle rarestamps RicardoDarín GastónPauls LeticiaBrédice FabiánBielinsky
127918,the gatekeepers,Documentary israel army intelligenceagency shinbet AmiAyalon AvrahamShalom YaakovPeri DrorMoreh
17113,the ballad of jack and rose,Drama femalenudity runaway commune egg independentfilm arson incest illness environmentalism diabetic faceslap peepingtom scythe womandirector DanielDayLewis CamillaBelle CatherineKeener RebeccaMiller
129139,the to do list,Comedy Romance sex sexuality irony sarcasm naivety blackhumor swimmingpool teenagegirl sexualhumor summer loveinterest summervacation fatherdaughterrelationship attraction highschoolstudent teenagesexuality clumsiness lifeguard immaturity awkwardness list womandirector publicpool femalesexuality virginity 1990s AubreyPlaza JohnnySimmons BillHader MaggieCarey
507,killing zoe,Action Crime Drama Thriller paris prostitute robbery drugabuse aids bank jazz hostage nightlife kidnapping vault junkie bankrobber heroin friendship murder independentfilm pistol violence drug bankrobbery illegalprostitution hoodlum EricStoltz JulieDelpy JeanHuguesAnglade RogerAvary
4012,the believer,Drama bomb jewry worldwarii jewishlife jew synagogue antisemitism independentfilm bombplanting RyanGosling SummerPhoenix TheresaRussell HenryBean
14054,snow angels,Drama Romance suicide depression smalltown familyrelationships younglove KateBeckinsale SamRockwell MichaelAngarano DavidGordonGreen
323271,unsullied,Thriller Action Horror RustyJoiner MurrayGray JamesGaudioso SimeonRice
10972,session 9,Horror Mystery schizophrenia lunaticasylum psychology relation coin taperecorder potsmoking cellphone walkietalkie securityguard asbestos multiplepersonality tunnel lobotomy hazmatsuit PeterMullan DavidCaruso StephenGevedon BradAnderson
13066,i want someone to eat cheese with,Comedy Romance independentfilm JeffGarlin SarahSilverman BonnieHunt JeffGarlin
66025,mooz-lum,Drama independentfilm NiaLong DannyGlover EvanRoss QasimBasir
11908,hatchet,Comedy Horror neworleans alligator malefriendship ax swampf serialkiller JoelDavidMoore TamaraFeldman DeonRichmond AdamGreen
3082,modern times,Drama Comedy factory ambulance invention tramp greatdepression industrialrevolution slapstick machine pardon guilty CharlieChaplin PauletteGoddard HenryBergman CharlieChaplin
39541,stolen summer,Drama Family Comedy AidanQuinn BonnieHunt KevinPollak PeteJones
1961,my name is bruce,Comedy Horror parody parallelworld BruceCampbell GraceThorsen TedRaimi BruceCampbell
51820,the salon,Comedy independentfilm DondreWhitfield KymWhitley MonicaCalhoun MarkBrown
291362,road hard,Comedy roadtrip standupcomedy romanticcomedy travel AdamCarolla DianeFarr LarryMiller AdamCarolla KevinHench
30082,forty shades of blue,Drama Romance independentfilm DinaKorzun RipTorn DarrenE.Burrows IraSachs
72913,amigo,Drama History War ambush rebel rain village arrest friendship gunbattle soldier american ChrisCooper DJQualls GarretDillahunt JohnSayles
23963,pontypool,Horror Mystery ScienceFiction discjockey radiostation winter survival zombie fear ontariocanada radiobroadcast talkradio zombieapocalypse trappedinbuilding StephenMcHattie LisaHoule GeorginaReilly BruceMcDonald
29406,trucker,Drama california sex bar motel highway reunion cancer independentfilm violence anger divorcee drunk trucker americana traffic MichelleMonaghan NathanFillion JoeyLaurenAdams JamesMottern
361505,me you and five bucks,Romance Comedy Drama
104755,the lords of salem,Horror Thriller witch coven salemmassachusetts satanic SheriMoonZombie BruceDavison JeffDanielPhillips RobZombie
253306,housebound,Horror Comedy Thriller hauntedhouse fatherinlaw superstition housearrest basement mystery plottwist explodinghead securityguard gardenshears dentures homedetention MorganaO'Reilly RimaTeWiata GlenPaulWaru GerardJohnstone
29595,wal-mart: the high cost of low price,Documentary usa capitalism departmentstore protest community middleclass bigbusiness retailtrade consumerism business economics corporation walmart LeeScott DonHunter JonHunter RobertGreenwald
46729,fetching cody,Comedy Drama Fantasy Romance ScienceFiction independentfilm JayBaruchel SarahLind JimByrnes DavidRay
294600,last i heard,Drama Comedy PaulSorvino ChazzPalminteri MichaelRapaport DavidRodriguez
137347,closer to the moon,Comedy Drama bankrobbery VeraFarmiga MarkStrong HarryLloyd NaeCaranfil
290370,mutant world,ScienceFiction winter mutant postapocalyptic dystopia meteor politicsofscarcity KimCoates HollyDeveaux Ashanti DavidWinning
426469,growing up smith,Comedy Family Drama RoniAkurati BrightonSharbino JasonLee FrankLotito
356841,checkmate,Thriller Action Crime DannyGlover SeanAstin VinnieJones TimothyWoodwardJr.
301325,#horror,Drama Mystery Horror Thriller TarynManning NatashaLyonne ChloëSevigny TaraSubkoff
347755,wind walkers,Action Horror Thriller ZaneHoltz GlenPowell KiowaGordon RussellFriedenberg
408,snow white and the seven dwarfs,Fantasy Animation Family poison witch becominganadult sadness queen attemptedmurder dyinganddeath appearance princess candlelightvigil snowwhite AdrianaCaselotti LucilleLaVerne HarryStockwell DavidHand
44413,the holy girl,Drama Foreign hotel teenagegirl doctor womandirector spanishmovie MaríaAlché MercedesMorán CarlosBelloso LucreciaMartel
39209,shalako,Western nativeamerican gunfighter huntingparty SeanConnery BrigitteBardot JackHawkins EdwardDmytryk
48463,incident at loch ness,Adventure Comedy Horror WernerHerzog KitanaBaker GabrielBeistain ZakPenn
394047,the dog lover,Drama undercover dog animalwelfare animalrightsorganization puppymill animalrescues collegeintern AllisonPaige JamesRemar LeaThompson AlexRanarivelo
312791,girlhouse,Horror Thriller femalenudity sex shower sauna nudity securitycamera house webcam website murder lesbian maskedkiller slasher undressing violence homeinvasion maskedman internetchat sexscene internetporn securityguard disfiguredface pornactress skirt collegestudent rubbermask AliCobrin ErinAgostino JamesThomas JonKnautz TrevorMatthews
266034,the blue room,Drama Crime Thriller murder suspense loveaffair policeinterrogation murdertrial MathieuAmalric LéaDrucker StéphanieCléau MathieuAmalric
280381,house at the end of the drive,Thriller Horror ghoststory JamesOliver JonathanMangum AlisonRaimondi DavidWorth
100,"lock, stock and two smoking barrels",Comedy Crime ambush alcohol shotgun tea joint machismo cocktail rifle marijuana cockneyaccent potsmoking hatchet antique cardsharp anger carjacking piano stripshow highstakes JasonFlemyng DexterFletcher NickMoran GuyRitchie
218500,the ballad of gregorio cortez,Western EdwardJamesOlmos JamesGammon TomBower RobertM.Young
309,the celebration,Drama suicide fathersonrelationship childabuse sexualabuse depression parentskidsrelationship secret birthday twinsister hotelier countryhouse daughter dogme95 familyreunion lecture child UlrichThomsen HenningMoritzen ThomasBoLarsen ThomasVinterberg
27845,trees lounge,Comedy Drama bar alcoholism independentfilm drinking SteveBuscemi ChloëSevigny CarolKane SteveBuscemi
25784,journey from the fall,Drama vietnam independentfilm KiềuChinh LongNguyen DiemLien HamTran
52790,the basket,Drama PeterCoyote KarenAllen RobertBurke RichCowan
100275,eddie: the sleepwalking cannibal,Horror Comedy cannibal sleepwalking artteacher ThureLindhardt DylanSmith GeorginaReilly BorisRodriguez
295914,queen of the mountains,Drama Action biography ElinaAbaiKyzy AzizMuradillayev NasiraMambetov SadykSherNiyaz
42033,def-con 4,ScienceFiction postapocalyptic dystopia canuxploitation LenoreZann MauryChaykin KateLynch PaulDonovan DigbyCook
19187,the hebrew hammer,Action Comedy independentfilm AdamGoldberg JudyGreer AndyDick JonathanKesselman
46415,neal 'n' nikki,Comedy Romance musical UdayChopra TanishaMukherjee AbhishekBachchan ArjunSablok
38570,the 41–year–old virgin who knocked up sarah marshall and felt superbad about it,Comedy duringcreditsstinger BryanCallen NoureenDeWulf MirceaMonroe CraigMoss
27588,forget me not,Drama Horror Romance independentfilm CarlySchroeder CodyLinley BrieGabrielle TylerOliver
223,rebecca,Drama Mystery montecarlo basedonnovel agedifference secret obsession bride cornwall love suspense ruralsetting devotion housekeeper death estate costumeparty filmnoir secondwife LaurenceOlivier JoanFontaine GeorgeSanders AlfredHitchcock
9725,friday the 13th part 2,Horror Thriller camping summercamp gore slasher bhorror brisbanequeensland AmySteel JohnFurey AdrienneKing SteveMiner
28580,the lost weekend,Drama desperation weekend delirium addiction alcoholism writer alcoholic bats suicidalthoughts lowselfesteem filmnoir paranoid RayMilland JaneWyman PhillipTerry BillyWilder
23730,c.h.u.d.,Horror ScienceFiction monster mutant shower police bloodsplatter toxic independentfilm gore decapitation blood zombie newyorkcity cannibal policedetective flamethrower bum sewer policeinvestigation nuclearwaste hobo JohnHeard DanielStern ChristopherCurry DouglasCheek
84197,filly brown,Drama ResmineAtis BabyBash DavidBianchi MichaelD.Olmos YoussefDelara
46256,the lion of judah,Adventure Animation Comedy Family palmsunday jerusalemjudah bethlehemjudah GeorginaCordova ErnestBorgnine MichaelMadsen DeryckBroom
19997,niagara,Crime Drama Thriller clocktower infidelity selfdefense waterfall delirium murder morgue tourguide fear pursuit hitchcockian screaming unconsciousness filmnoir adultress MarilynMonroe JosephCotten JeanPeters HenryHathaway
43266,how green was my valley,Drama wales ruralsetting coalmining WalterPidgeon MaureenO'Hara RoddyMcDowall JohnFord
278316,da sweet blood of jesus,Thriller Comedy Romance FeliciaPearson ZaraahAbrahams ElvisNolasco SpikeLee
1412,"sex, lies, and videotape",Drama sexualobsession sex sexuality camcorder spanner orgasm videoband longing safesex interview voyeurism AndieMacDowell PeterGallagher JamesSpader StevenSoderbergh
176,saw,Horror Mystery Crime shotgun basedonshortfilm sadist pistol chained bludgeoning gameofdeath CaryElwes DannyGlover MonicaPotter JamesWan
39939,super troopers,Comedy Crime Mystery alcohol radio policechief highway cops brokenlizard marijuana drughumor policecorruption aftercreditsstinger duringcreditsstinger shenanigans JayChandrasekhar SteveLemme KevinHeffernan JayChandrasekhar
357834,the algerian,BenYoucef CandiceCoke HarryLennix GiovanniZelko
215924,the amazing catfish,Comedy Drama womandirector LisaOwen XimenaAyala SoniaFranco ClaudiaSainteLuce
480,monsoon wedding,Comedy Drama Romance childabuse adultery arrangedmarriage bollywood wedding womandirector weddingarranger classsystem NaseeruddinShah LilleteDubey VijayRaaz MiraNair
14295,you can count on me,Drama Romance independentfilm LauraLinney MarkRuffalo MatthewBroderick KennethLonergan
11219,the trouble with harry,Comedy Mystery Thriller smalltown chase wife leave murder suspense femalecorpse EdmundGwenn JohnForsythe ShirleyMacLaine AlfredHitchcock
20770,but i'm a cheerleader,Comedy comingout cheerleader homosexuality independentfilm lesbian lesbianinterest womandirector NatashaLyonne BrandtWille BudCort JamieBabbit
176124,home run,Drama baseball ScottElrod DorianBrown CharlesHenryWyson DavidBoyd
500,reservoir dogs,Crime Thriller traitor jewelry psychopath thief heist betrayal mystery escape gang plangonewrong warehouse ensemblecast allmalecast toldinflashback heistgonewrong foreshadowing rendezvous iconic setinoneroom uneasyalliance ragtaggroup HarveyKeitel TimRoth MichaelMadsen QuentinTarantino
60400,the blue bird,Drama Family Fantasy bird ShirleyTemple SpringByington NigelBruce WalterLang
429,"the good, the bad and the ugly",Western bountyhunter refugee gold antihero gallows hitman army outlaw shootout moralambiguity spaghettiwestern EliWallach ClintEastwood LeeVanCleef SergioLeone
310569,the second mother,Drama brazilian brazil pool motherdaughterrelationship architecture classdifferences housekeeper womandirector ReginaCasé MichelJoelsas CamilaMárdila AnnaMuylaert
98369,blue like jazz,Drama Comedy bookstore MarshallAllman ClaireHolt TaniaRaymonde SteveTaylor
114065,down & out with the dolls,Comedy Music
89750,"pink ribbons, inc.",Documentary marketing breastcancer corporatism womandirector SamanthaKing BarbaraBrenner BarbaraEhrenreich LéaPool
49951,certifiably jonathan,Comedy JonathanWinters RobinWilliams SarahSilverman JamesDavidPasternak
86331,desire,Drama Romance france femalenudity sex sexuality love sexualfantasy romance unfaithfulness unsimulatedsex prostitution femalehomosexuality couple desire lesbiansex explicitsex economiccrisis sexualdisorder eroticmovie DéborahRévy HélèneZimmer GowanDidi LaurentBouhnik
355629,the blade of don juan,Drama Comedy peru JuanCarlosMontoya RodrigoViaggio IrmaMaury TomSanchez
16433,grand theft parsons,Crime Comedy Drama Adventure 1970s rockstar chase musician independentfilm JohnnyKnoxville ChristinaApplegate GabrielMacht DavidCaffrey
15544,extreme movie,Comedy PatrickJ.Adams RyanPinkston DeniseBoutte AdamJayEpstein AndrewJacobson
43884,the charge of the light brigade,Action Adventure Drama War ambush britisharmy fort invasion attack heroism massacre india cavalry tragicdeath epicbattle crimea fiancée brothers brotherslovesamewoman thelightbrigade horses britishlancers societyball ErrolFlynn OliviadeHavilland PatricKnowles MichaelCurtiz
107315,below zero,Thriller Horror screenwriter EdwardFurlong MichaelBerryman KristinBooth JustinThomasOstensen
137955,crowsnest,
13064,airborne,Action Adventure Comedy sport rollerblade ShaneMcDermott SethGreen BrittneyPowell RobBowman
59917,cotton comes to harlem,Action Adventure blaxploitation GodfreyCambridge RaymondSt.Jacques CalvinLockhart OssieDavis
157422,the wicked within,Horror SiennaGuillory GianniCapaldi EnzoCilenti JayAlaimo
310933,bleeding hearts,Horror RobertLoggia CharlesDurning TonyTodd DylanBank
7553,waiting...,Comedy decision waiter hostess trainee grossout employeremployeerelationship speakinggerman glasspipe screaming RyanReynolds AnnaFaris JustinLong RobMcKittrick
12877,dead man's shoes,Drama Thriller Crime rageandhate brother revenge punishment homemoviefootage PaddyConsidine GaryStretch TobyKebbell ShaneMeadows
39895,from a whisper to a scream,Comedy Horror civilwar narration voodoo necrophilia anthology librarian freakshow VincentPrice CluGulager TerryKiser JeffBurr
102840,sex with strangers,Documentary
55616,dracula: pages from a virgin's diary,Horror dracula independentfilm WeiQiangZhang TaraBirtwhistle DavidMoroni GuyMaddin
29697,faith like potatoes,Drama christianfilm food FrankRautenbach JeanneNeilson HamiltonDlamini RegardtvandenBergh
50037,beyond the black rainbow,Fantasy ScienceFiction Horror commune suspense maddoctor captive drugged aftercreditsstinger MichaelRogers ScottHylands MarilynNorry PanosCosmatos
94329,the raid,Action Thriller Crime crimeboss tenement highrise monitor towerblock jakartaindonesia swat swatteam IkoUwais JoeTaslim DonnyAlamsyah GarethEvans
53502,the dead undead,Horror ScienceFiction Action vampire zombie vanityproject madcowdisease LukeGoss JoshuaAlba MatthewR.Anderson MatthewR.Anderson EdwardConna
202604,the vatican exorcisms,Horror Documentary Mystery exorcism JoeMarino JoeMarino
289,casablanca,Drama Romance lovetriangle corruption spy resistance casablanca emigration visa patriotism nationalism concentrationcamp nazis war melodrama filmnoir HumphreyBogart IngridBergman PaulHenreid MichaelCurtiz
27374,lake mungo,Horror Thriller supernatural drama TaliaZucker RosieTraynor DavidPledger JoelAnderson
26815,rocket singh: salesman of the year,Drama Comedy Romance ambition bollywood business india strugglingcareer RanbirKapoor SumeetDarshanDobhal GauharKhan ShimitAmin
811,silent running,Adventure Drama ScienceFiction spacemarine sunlight plants spacetravel saturn biotope greenhouse dystopia space food robot spacestation BruceDern CliffPotts RonRifkin DouglasTrumbull
1366,rocky,Drama underdog philadelphia transporter italoamerican fight loveofone'slife publicity boxer independence boxingmatch training lovers surprise worldchampion amateur victory SylvesterStallone TaliaShire BurtYoung JohnG.Avildsen
244776,the sleepwalker,Drama womandirector youngcouple secluded familyestate ChristopherAbbott BradyCorbet StephanieEllis MonaLerche
5769,tom jones,Adventure Comedy History Romance fromragstoriches tutor squire AlbertFinney SusannahYork HughGriffith TonyRichardson
277685,unfriended,Horror Thriller computer bullying revenge internet teenager violence internetchat humiliation death extramaritalaffair vengefulghost computerscreen ghost onenight foundfootage skype facebook blender ShelleyHennig MosesJacobStorm ReneeOlstead LevanGabriadze
103,taxi driver,Crime Drama vietnamveteran taxi obsession drugdealer nightshift vigilante alienation misanthrope shottodeath illegalprostitution loner RobertDeNiro CybillShepherd HarveyKeitel MartinScorsese
11298,the howling,Drama Horror insaneasylum werewolf newswoman PatrickMacnee DennisDugan ChristopherStone JoeDante
646,dr. no,Adventure Action Thriller londonengland england assassination spy casino exoticisland cardgame spacemarine intelligence jamaica secretbase secretmission baccarat secretorganization secretintelligenceservice nuclearradiation villain secretagent atomicreactor SeanConnery UrsulaAndress JosephWiseman TerenceYoung
93856,chernobyl diaries,Horror Thriller radiation ukraine nuclearradiation tourist nuclearpowerplant stranded desertedtown pripyat JesseMcCartney JonathanSadowski OliviaTaylorDudley BradleyParker
9003,hellraiser,Horror underworld seduction supernatural pinhead revenge undead demon puzzlebox attic cenobites bodyhorror AndrewRobinson ClareHiggins AshleyLaurence CliveBarker
347126,god's not dead 2,Drama christian HayleyOrrantia MelissaJoanHart JesseMetcalfe HaroldCronk
10092,cry_wolf,Horror Thriller murder serialkiller student rumor JulianMorris LindyBooth JaredPadalecki JeffWadlow
10643,godzilla 2000,Adventure Horror Action ScienceFiction japan monster flyingsaucer godzilla city kaiju TakehiroMurata NaomiNishida MayuSuzuki TakaoOkawara
46705,blue valentine,Drama Romance dancing nurse depression classroom bridge marriage truck love dysfunctionalfamily children RyanGosling MichelleWilliams MikeVogel DerekCianfrance
